id	chr	strand	skip_start	in_start	in_stop	skip_stop	event_class
2708	chr17	-	681985	683925	683978	685406	s
2709	chr17	-	2239025	2239332	2239434	2239625	s
2710	chr17	-	3585273	3588810	3588874	3591306	s
2711	chr17	-	5437309	5440172	5440260	5442735	s
2712	chr17	-	17752174	17754208	17754266	17764790	s
2713	chr17	-	26919493	26919759	26920080	26925528	s
2714	chr17	-	27210250	27211244	27211333	27212875	s
2715	chr17	-	27409457	27412623	27412666	27413456	s
2716	chr17	-	27451707	27464035	27464102	27467358	s
2717	chr17	-	29646042	29647392	29647531	29648513	s
2718	chr17	-	34093914	34093993	34094054	34094771	s
2719	chr17	-	35696811	35726314	35726430	35766352	s
2720	chr17	-	35936517	35937479	35937711	35944756	s
2721	chr17	-	35937712	35939229	35939530	35944756	s
2722	chr17	-	36927526	36932851	36932878	36933940	s
2723	chr17	-	37341404	37342204	37342357	37342749	s
2724	chr17	-	37934021	37947670	37947836	37948926	s
2725	chr17	-	38793825	38801829	38801871	38802048	s
2726	chr17	-	38793825	38798708	38798811	38801828	s
2727	chr17	-	39883397	39884015	39884088	39884453	s
2728	chr17	-	39991525	39991841	39991894	39992111	s
2729	chr17	-	41246878	41249262	41249306	41251792	s
2730	chr17	-	42883206	42884763	42884837	42908006	s
2731	chr17	+	44116053	44116394	44116581	44117068	s
2732	chr17	-	46106543	46109523	46109599	46110052	s
2733	chr17	-	47700239	47753258	47753378	47755295	s
2734	chr17	-	49098727	49109043	49109083	49118862	s
2735	chr17	-	50149754	50212240	50212317	50235086	s
2736	chr17	-	57955696	57958256	57958471	57963444	s
2737	chr17	-	71205908	71208818	71208879	71223304	s
2738	chr17	-	73144767	73145187	73145280	73150437	s
2739	chr17	-	73843691	73843878	73844011	73844651	s
2740	chr17	-	73953648	73969707	73969866	73974615	s
2741	chr17	-	74086479	74087225	74087316	74090495	s
2742	chr17	-	74141435	74143351	74143390	74148436	s
2743	chr17	-	76996353	77001455	77001563	77005746	s
2744	chr17	-	76993727	76993923	76994045	77001454	s
2745	chr17	-	77111831	77229710	77231728	77231848	s
2746	chr18	+	12009987	12012170	12012214	12014264	s
2747	chr18	+	21723378	21730503	21730595	21735665	s
2748	chr18	+	32407641	32418059	32418135	32428260	s
2749	chr18	+	32407641	32418710	32418801	32428260	s
2750	chr18	+	32444027	32446076	32446095	32455203	s
2751	chr18	+	34205713	34238039	34238151	34261399	s
2752	chr18	+	34261534	34267092	34267141	34273172	s
2753	chr18	+	39806073	39915050	39915268	40033897	s
2754	chr18	+	56001125	56002711	56002769	56008270	s
2755	chr18	+	57567468	57567661	57567810	57569879	s
2756	chr18	-	691107	691205	691276	693882	s
2757	chr18	-	675403	678697	678737	683246	s
2758	chr18	-	691305	692924	693175	693882	s
2759	chr18	-	14085076	14124350	14124475	14132274	s
2760	chr18	-	19239305	19243640	19243807	19244079	s
2761	chr18	-	21001409	21010596	21010641	21017745	s
2762	chr18	-	31685125	31708814	31708853	31709835	s
2763	chr18	-	34825161	34827150	34827233	34833730	s
2764	chr18	-	40323686	40500663	40500725	40503537	s
2765	chr18	-	43675098	43678139	43678245	43684103	s
2766	chr18	-	45395808	45396847	45396935	45422892	s
2767	chr18	+	74702017	74721806	74721882	74728788	s
2768	chr18	+	77703463	77709688	77709838	77710724	s
2769	chr19	+	736079	740353	740483	746285	s
2770	chr19	+	1032696	1036130	1036245	1036415	s
2771	chr19	+	1422396	1425878	1425959	1428841	s
2772	chr19	+	2097495	2097585	2097811	2097928	s
2773	chr19	+	4186459	4199681	4199766	4199872	s
2774	chr19	+	6741137	6741237	6741292	6742978	s
2775	chr19	+	7599789	7600014	7600088	7600395	s
2776	chr19	+	9435457	9451779	9451860	9475538	s
2777	chr19	+	9946079	9947500	9947551	9949112	s
2778	chr19	+	11959746	11977021	11977146	11977352	s
2779	chr19	+	14640524	14655927	14655992	14673337	s
2780	chr19	+	38042568	38056934	38056991	38060752	s
2781	chr19	+	39912929	39915341	39915522	39915878	s
2782	chr19	+	40503823	40504156	40504239	40512003	s
2783	chr19	+	40854676	40871461	40871492	40872326	s
2784	chr19	+	41116564	41117059	41117300	41117765	s
2785	chr19	+	41120353	41122796	41122926	41123006	s
2786	chr19	+	46828897	46832465	46832735	46838204	s
2787	chr19	+	46807346	46808503	46808647	46811478	s
2788	chr19	+	46879832	46886669	46886733	46887037	s
2789	chr19	+	50016008	50016645	50016730	50017139	s
2790	chr19	+	50194598	50194919	50195027	50195078	s
2791	chr19	+	50195651	50199740	50199859	50200583	s
2792	chr19	+	52803738	52817407	52817532	52819087	s
2793	chr19	+	56200361	56200664	56200737	56201233	s
2794	chr19	+	58095758	58096321	58096358	58099907	s
2795	chr19	+	58146124	58151281	58151435	58152072	s
2796	chr19	-	5222232	5231322	5231626	5238930	s
2797	chr19	-	5215607	5216732	5216778	5218431	s
2798	chr19	-	7143102	7150509	7150543	7152737	s
2799	chr19	-	8670695	8673017	8673130	8675529	s
2800	chr19	-	8935785	8941447	8941567	8941994	s
2801	chr19	-	13338342	13339514	13339609	13340896	s
2802	chr19	-	14769363	14772778	14772930	14774230	s
2803	chr19	-	14876383	14876471	14876616	14883154	s
2804	chr19	-	15234388	15235737	15235880	15236467	s
2805	chr19	-	35996668	35996842	35996888	36001086	s
2806	chr19	-	36046715	36047816	36047990	36048557	s
2807	chr19	-	36504325	36504417	36504490	36505077	s
2808	chr19	-	39384508	39389435	39389558	39390146	s
2809	chr19	-	41939579	41942298	41942377	41944123	s
2810	chr19	-	42703982	42708615	42708711	42713852	s
2811	chr19	-	43016632	43026077	43026354	43031193	s
2812	chr19	-	43019256	43023108	43023387	43025419	s
2813	chr19	-	43406599	43570670	43570752	43575852	s
2814	chr19	-	43762609	43766013	43766290	43771936	s
2815	chr19	-	45992812	45996419	45996474	45997376	s
2816	chr19	-	46119148	46119720	46119816	46120023	s
2817	chr19	-	46274319	46274609	46274654	46274826	s
2818	chr19	-	49341387	49342463	49342520	49344406	s
2819	chr19	-	50364953	50365030	50365138	50365301	s
2820	chr19	-	50819349	50823481	50823606	50823850	s
2821	chr19	-	51455925	51456004	51456070	51456206	s
2822	chr19	-	53219167	53219365	53219486	53231983	s
2823	chr19	-	54759446	54759907	54760205	54760352	s
2824	chr19	-	56313106	56319220	56319380	56320135	s
2825	chr19	+	58826403	58836642	58836727	58838189	s
2826	chr20	+	2854407	2891588	2891679	2903853	s
2827	chr20	+	9454013	9457365	9457400	9459568	s
2828	chr20	+	10265421	10273531	10273647	10273809	s
2829	chr20	+	10273927	10276085	10276878	10277573	s
2830	chr20	+	20056260	20066107	20066180	20071488	s
2831	chr20	+	20258103	20269254	20269580	20270944	s
2832	chr20	+	25176504	25187716	25188033	25190485	s
2833	chr20	+	25398832	25400321	25400441	25405847	s
2834	chr20	+	33502241	33503022	33503059	33507238	s
2835	chr20	+	35127725	35127992	35128079	35128602	s
2836	chr20	+	35918090	35925751	35925937	35927166	s
2837	chr20	+	39981508	39983286	39983377	39983460	s
2838	chr20	+	44463756	44466908	44466999	44469087	s
2839	chr20	+	44751396	44751766	44751858	44755279	s
2840	chr20	+	44751859	44755280	44755340	44756777	s
2841	chr20	+	55967834	55968336	55968389	55982599	s
2842	chr20	+	61917066	61917333	61917570	61917724	s
2843	chr20	+	62372833	62373223	62373409	62373483	s
2844	chr20	+	62505170	62507170	62507228	62514072	s
2845	chr20	+	62517396	62518236	62518914	62518917	s
2846	chr20	-	62694738	62695272	62695302	62697829	s
2847	chr20	-	3669267	3669803	3669874	3670247	s
2848	chr20	-	5090092	5092147	5092251	5093607	s
2849	chr20	-	9692084	9799329	9799433	9819410	s
2850	chr20	-	14308205	14309781	14309973	14318050	s
2851	chr20	-	33451352	33451484	33451533	33460450	s
2852	chr20	-	35282105	35283205	35283242	35284763	s
2853	chr20	-	35766374	35769566	35769717	35772120	s
2854	chr20	-	37051015	37054584	37054696	37055062	s
2855	chr20	-	40877463	40899038	40899093	40911129	s
2856	chr20	-	40743956	40744680	40744738	40747043	s
2857	chr20	-	44845633	44848438	44848552	44856147	s
2858	chr20	-	52570235	52591929	52591969	52601826	s
2859	chr20	-	52570235	52573972	52574036	52583445	s
2860	chr20	-	56190117	56190569	56190636	56191300	s
2861	chr20	-	62046480	62050973	62051025	62055530	s
2862	chr21	+	17214860	17222097	17222191	17236587	s
2863	chr21	+	35446046	35497642	35497780	35514708	s
2864	chr21	+	38445665	38468882	38468943	38480692	s
2865	chr21	+	41270453	41297973	41298116	41300909	s
2866	chr21	+	45720074	45725684	45725818	45726564	s
2867	chr21	+	45937719	45938143	45938215	45938511	s
2868	chr21	+	47518088	47531365	47531505	47542820	s
2869	chr21	-	48055676	48056357	48056459	48056808	s
2870	chr21	-	22116152	22129630	22129735	22150736	s
2871	chr21	-	27354791	27369676	27369731	27372330	s
2872	chr21	-	27354791	27372331	27372497	27394156	s
2873	chr21	-	34014444	34015721	34015767	34017278	s
2874	chr21	-	44474094	44476169	44476209	44476913	s
2875	chr21	-	46276280	46285311	46285362	46293417	s
2876	chr21	+	48019417	48020196	48020288	48022191	s
2877	chr22	+	20040108	20040961	20041074	20043466	s
2878	chr22	+	23230440	23235958	23235998	23243156	s
2879	chr22	+	24040736	24040743	24040832	24041031	s
2880	chr22	+	24916437	24917955	24917996	24919587	s
2881	chr22	+	25844252	25849284	25849401	25851679	s
2882	chr22	+	27053319	27053447	27053618	27059280	s
2883	chr22	+	30416874	30418019	30418128	30418598	s
2884	chr22	+	30418687	30419447	30419472	30421619	s
2885	chr22	+	31367766	31368035	31368158	31368910	s
2886	chr22	+	31495883	31496940	31497035	31500302	s
2887	chr22	+	31477443	31479166	31479295	31483951	s
2888	chr22	+	31519106	31520129	31520249	31520831	s
2889	chr22	+	32340807	32346296	32346409	32352126	s
2890	chr22	+	38147836	38150924	38150991	38151108	s
2891	chr22	+	38204171	38206035	38206164	38208894	s
2892	chr22	+	43547611	43555217	43555426	43557058	s
2893	chr22	+	45560178	45562191	45562311	45564049	s
2894	chr22	+	45923890	45927146	45927204	45928943	s
2895	chr22	+	46733842	46739160	46739265	46742319	s
2896	chr22	+	50874882	50875418	50875497	50875935	s
2897	chr22	-	18354790	18367042	18367124	18368644	s
2898	chr22	-	23981130	23982496	23982610	24002052	s
2899	chr22	-	29925229	29927068	29927099	29927820	s
2900	chr22	-	30221770	30228235	30228331	30230478	s
2901	chr22	-	36146505	36148661	36148702	36152152	s
2902	chr22	+	38522457	38524277	38524437	38525461	s
2903	chr22	-	38757566	38765992	38766050	38776375	s
2904	chr22	-	41195088	41213208	41213381	41215199	s
2905	chr22	-	41677087	41680906	41681157	41681990	s
2906	chr22	-	43272340	43272895	43273016	43275054	s
2907	chr22	-	43442580	43447808	43447893	43455390	s
2908	chr22	-	47103886	47106984	47107046	47108065	s
2909	chr22	-	50754905	50754996	50755055	50755722	s
2910	chr22	-	50895103	50895464	50895540	50897684	s
2911	chr22	-	50966147	50966942	50967039	50967565	s
2912	chr22	-	51065835	51065985	51066220	51066374	s
2913	chr1	+	908391	908567	908706	908880	c
2914	chr1	+	995774	996401	996497	998459	c
2915	chr1	+	1219471	1220964	1221044	1221306	c
2916	chr1	+	1561034	1562031	1562134	1562217	c
2917	chr1	+	2075781	2077467	2077547	2080311	c
2918	chr1	+	2323398	2326087	2326167	2327223	c
2919	chr1	+	2328660	2330855	2330953	2332296	c
2920	chr1	+	2433849	2435057	2435082	2435361	c
2921	chr1	+	3646013	3647492	3647629	3648027	c
2922	chr1	+	3782565	3782849	3782962	3784538	c
2923	chr1	+	6688752	6689704	6689784	6690348	c
2924	chr1	+	7812594	7815699	7815728	7826519	c
2925	chr1	+	8031024	8037713	8037798	8044954	c
2926	chr1	+	9006025	9009323	9009501	9017196	c
2927	chr1	+	9627420	9630317	9630416	9633404	c
2928	chr1	+	9751630	9770257	9770338	9770482	c
2929	chr1	+	10093753	10132087	10132272	10155519	c
2930	chr1	+	10491459	10494715	10494747	10500404	c
2931	chr1	+	10555379	10596271	10596354	10636835	c
2932	chr1	+	10596355	10636836	10637248	10659295	c
2933	chr1	+	11074023	11075582	11075703	11076901	c
2934	chr1	+	11345790	11347986	11348491	11352106	c
2935	chr1	+	11731450	11731986	11732080	11733334	c
2936	chr1	+	11796293	11805861	11805894	11807497	c
2937	chr1	+	12776348	12779478	12779693	12780885	c
2938	chr1	+	12856301	12856635	12856777	12921790	c
2939	chr1	+	14099684	14104914	14109326	14113010	c
2940	chr1	+	14026796	14042037	14042109	14057495	c
2941	chr1	+	15480451	15536987	15537058	15541391	c
2942	chr1	+	15672020	15675563	15675645	15679373	c
2943	chr1	+	15714628	15714843	15714876	15717706	c
2944	chr1	+	15770051	15771102	15771246	15772092	c
2945	chr1	+	15960375	15964803	15964929	15970017	c
2946	chr1	+	16778511	16782314	16782388	16785337	c
2947	chr1	+	20674870	20675592	20675791	20676649	c
2948	chr1	+	20674852	20676650	20676723	20677350	c
2949	chr1	+	21771713	21793676	21793802	21794934	c
2950	chr1	+	22307415	22307532	22307665	22332155	c
2951	chr1	+	22778498	22779153	22779439	22816373	c
2952	chr1	+	22970208	22970505	22970697	22973720	c
2953	chr1	+	23357128	23370921	23370979	23376880	c
2954	chr1	+	24989296	24989675	24989715	24993306	c
2955	chr1	+	24973700	24973836	24974079	24975350	c
2956	chr1	+	25072117	25119669	25119704	25124233	c
2957	chr1	+	25629951	25643492	25643570	25648380	c
2958	chr1	+	25664948	25669453	25669564	25678117	c
2959	chr1	+	25678185	25679374	25679465	25683284	c
2960	chr1	+	26437912	26438952	26439141	26440783	c
2961	chr1	+	27250658	27260741	27260910	27267948	c
2962	chr1	+	28054048	28056744	28056844	28059114	c
2963	chr1	+	28261756	28268787	28268875	28271743	c
2964	chr1	+	28696337	28733922	28733974	28785596	c
2965	chr1	+	28764942	28784344	28784370	28785596	c
2966	chr1	+	28834673	28835142	28835274	28835342	c
2967	chr1	+	32042197	32042736	32043059	32044805	c
2968	chr1	+	32084418	32085134	32085311	32086444	c
2969	chr1	+	32694418	32694737	32694809	32696528	c
2970	chr1	+	32740420	32740595	32740684	32740922	c
2971	chr1	+	32782384	32790081	32790154	32792540	c
2972	chr1	+	33123174	33127848	33127938	33133826	c
2973	chr1	+	35791007	35827221	35827390	35835630	c
2974	chr1	+	36411465	36432557	36432676	36437625	c
2975	chr1	+	36437834	36438977	36439112	36469942	c
2976	chr1	+	36772887	36773119	36773208	36773371	c
2977	chr1	+	38023350	38027159	38027336	38027682	c
2978	chr1	+	39766035	39768597	39768750	39775242	c
2979	chr1	+	40724067	40725023	40725204	40726511	c
2980	chr1	+	41288075	41289770	41289930	41296756	c
2981	chr1	+	42964588	42999543	42999622	43000560	c
2982	chr1	+	43870222	43875165	43875992	43880753	c
2983	chr1	+	44202097	44257774	44257820	44280563	c
2984	chr1	+	44202052	44280564	44280605	44360055	c
2985	chr1	+	44280606	44303892	44303983	44360055	c
2986	chr1	+	44680114	44680216	44680288	44680375	c
2987	chr1	+	45111161	45113981	45114692	45115333	c
2988	chr1	+	45478888	45478965	45479026	45479266	c
2989	chr1	+	46033850	46034158	46034356	46034599	c
2990	chr1	+	46016828	46027462	46027545	46032241	c
2991	chr1	+	46027551	46032242	46032360	46032541	c
2992	chr1	+	46082376	46083136	46083263	46083733	c
2993	chr1	+	46056943	46066058	46066129	46067927	c
2994	chr1	+	46068038	46070609	46070688	46072154	c
2995	chr1	+	46072264	46072994	46074009	46078841	c
2996	chr1	+	46153948	46156647	46156782	46158876	c
2997	chr1	+	46474044	46476403	46476611	46485268	c
2998	chr1	+	46769493	46775594	46775716	46775827	c
2999	chr1	+	46807170	46809818	46809966	46810473	c
3000	chr1	+	48705210	48707617	48707888	48708129	c
3001	chr1	+	52238396	52242506	52242590	52246836	c
3002	chr1	+	52082894	52117664	52117713	52135106	c
3003	chr1	+	52530611	52549013	52549213	52551784	c
3004	chr1	+	52871386	52876788	52876872	52878186	c
3005	chr1	+	53267812	53273510	53273597	53279208	c
3006	chr1	+	53320303	53322671	53323421	53326403	c
3007	chr1	+	53413753	53416428	53416558	53420412	c
3008	chr1	+	54360221	54370340	54370482	54371768	c
3009	chr1	+	54370483	54371769	54371967	54375604	c
3010	chr1	+	55161164	55165833	55165904	55165994	c
3011	chr1	+	55172211	55174688	55174749	55181196	c
3012	chr1	+	59762823	59787209	59787422	59805630	c
3013	chr1	+	59762580	59805631	59805741	59811919	c
3014	chr1	+	59787423	59811920	59812070	59844421	c
3015	chr1	+	61554353	61743193	61743257	61798184	c
3016	chr1	+	65068596	65079172	65079201	65095038	c
3017	chr1	+	65270789	65272890	65273157	65278421	c
3018	chr1	+	67685414	67702397	67702485	67721520	c
3019	chr1	+	67648643	67666421	67666580	67672593	c
3020	chr1	+	68565476	68566382	68566457	68568338	c
3021	chr1	+	70694239	70697543	70697658	70697951	c
3022	chr1	+	70712591	70712801	70712832	70715635	c
3023	chr1	+	70832221	70832617	70832667	70833300	c
3024	chr1	+	74667095	74670076	74670140	74670892	c
3025	chr1	+	76260294	76260492	76260764	76260898	c
3026	chr1	+	78963630	78997899	78998038	79002091	c
3027	chr1	+	79086257	79095406	79095600	79101022	c
3028	chr1	+	81910775	82044986	82045065	82046561	c
3029	chr1	+	84648012	84649721	84649818	84650783	c
3030	chr1	+	87569273	87598348	87598546	87599297	c
3031	chr1	+	89237563	89250323	89250507	89251787	c
3032	chr1	+	92697044	92706264	92706493	92707769	c
3033	chr1	+	92765797	92767034	92767147	92769534	c
3034	chr1	+	93592857	93594836	93595005	93599260	c
3035	chr1	+	95710272	95712099	95712213	95712312	c
3036	chr1	+	99127468	99128254	99128372	99150441	c
3037	chr1	+	100605268	100605739	100605807	100605964	c
3038	chr1	+	100732181	100733057	100733094	100733708	c
3039	chr1	+	100733095	100733631	100733693	100733708	c
3040	chr1	+	100908553	100920962	100921048	100928207	c
3041	chr1	+	104094415	104095897	104096437	104097656	c
3042	chr1	+	104097732	104108058	104108216	104114179	c
3043	chr1	+	109633505	109635513	109635643	109637039	c
3044	chr1	+	109756751	109766605	109766670	109770974	c
3045	chr1	+	110199902	110200213	110200293	110200394	c
3046	chr1	+	110200294	110200395	110200494	110212093	c
3047	chr1	+	110199902	110201437	110201531	110211855	c
3048	chr1	+	110954916	110956775	110956853	110958631	c
3049	chr1	+	111437678	111440432	111440514	111441746	c
3050	chr1	+	111770392	111772475	111772503	111773364	c
3051	chr1	+	111857219	111857893	111858057	111860303	c
3052	chr1	+	113643111	113646232	113646357	113650216	c
3053	chr1	+	114157281	114161155	114161228	114162358	c
3054	chr1	+	114522253	114522598	114522748	114522954	c
3055	chr1	+	115397640	115397755	115397902	115398059	c
3056	chr1	+	117911108	117948172	117948267	117957335	c
3057	chr1	+	118476114	118476254	118476363	118477096	c
3058	chr1	+	119683417	119689577	119689692	119693188	c
3059	chr1	+	119693370	119724014	119724084	119804070	c
3060	chr1	+	119911526	119923128	119923316	119923701	c
3061	chr1	+	144618297	144619348	144619419	144815936	c
3062	chr1	+	145295526	145296358	145296571	145302654	c
3063	chr1	+	145297692	145298156	145298289	145304447	c
3064	chr1	+	145313507	145323655	145323705	145367155	c
3065	chr1	+	146714481	146736194	146736243	146737591	c
3066	chr1	+	146714481	146724314	146724390	146726525	c
3067	chr1	+	148556273	148556693	148556810	148558169	c
3068	chr1	+	149632692	149636124	149636247	149636684	c
3069	chr1	+	150256044	150256216	150256290	150256836	c
3070	chr1	+	150337096	150337127	150337180	150337201	c
3071	chr1	+	150413500	150414358	150414434	150415707	c
3072	chr1	+	150915165	150915329	150915529	150916396	c
3073	chr1	+	150981148	150990289	150990380	150997991	c
3074	chr1	+	150999804	151001263	151001420	151006282	c
